#K-Path(1/A)         Spin-Up(eV)   Spin-down(eV)
# NKPTS & NBANDS: 320 200
# Band-Index    1
   0.28245     18.787390     18.820016
   0.28643     18.797879     18.830655
   0.29040     18.807127     18.840041
   0.29438     18.815093     18.848132
   0.29836     18.821751     18.854897
   0.30234     18.827112     18.860345
   0.30632     18.831179     18.864479
   0.31029     18.834008     18.867355
   0.31427     18.835642     18.869017
   0.31427     18.835642     18.869017
   0.32125     18.834174     18.867526
   0.32823     18.829809     18.863094
   0.33520     18.822583     18.855761
   0.34218     18.812583     18.845616
   0.34916     18.799924     18.832781
   0.35613     18.784762     18.817418
   0.36311     18.767280     18.799719
   0.37009     18.747700     18.779911
   0.37706     18.736018     18.758839
   0.38404     18.781340     18.804134
   0.39102     18.826890     18.849670
   0.39799     18.872426     18.895211
   0.40497     18.905120     18.933934
   0.41195     18.900174     18.928908
   0.41892     18.894926     18.923575
   0.42590     18.889411     18.917971
   0.43288     18.883674     18.912143
   0.43985     18.877773     18.906146
   0.44683     18.871775     18.900051
   0.45381     18.865762     18.893939
   0.46078     18.859833     18.887910
   0.46776     18.854101     18.882077
   0.47474     18.866154     18.908002
   0.48171     18.895924     18.936495
   0.48869     18.920832     18.959795
   0.49567     18.939466     18.976555
   0.50264     18.950875     18.985992
   0.50962     18.954934     18.988177
   0.51660     18.952321     18.983909
   0.52357     18.944150     18.974324
   0.53055     18.931594     18.960550
   0.53753     18.915690     18.943562
   0.54450     18.897296     18.924156
   0.55148     18.877114     18.902985
   0.55846     18.878626     18.905709
   0.56543     18.895137     18.922239
   0.57241     18.914362     18.941500
   0.57939     18.936255     18.963443
   0.58636     18.960723     18.987975
   0.59334     18.987643     19.014971
   0.60032     19.016866     19.044278
   0.60729     19.048235     19.075738
   0.61427     19.081589     19.109187
   0.62125     19.116758     19.144454
   0.62822     19.153588     19.181382
   0.63520     19.191925     19.219816
   0.64218     19.231624     19.259611
   0.64915     19.272545     19.300624
   0.65613     19.314556     19.342724
   0.66311     19.357526     19.385780
   0.67009     19.401328     19.429661
   0.67706     19.445829     19.474237
   0.68404     19.490895     19.519373
   0.69102     19.517871     19.527360
   0.69799     19.511711     19.521373
   0.70497     19.507010     19.517067
   0.71195     19.502760     19.513584
   0.71892     19.497201     19.509461
   0.72590     19.487385     19.502270
   0.73288     19.468846     19.488221
   0.73985     19.436550     19.462433
   0.74683     19.455655     19.485276
   0.75381     19.507687     19.537349
   0.76078     19.559390     19.589098
   0.76776     19.610711     19.640471
   0.77474     19.659762     19.691416
   0.78171     19.599164     19.636752
   0.78869     19.535971     19.575028
   0.79567     19.470837     19.511131
   0.80264     19.404235     19.445571
   0.80962     19.336530     19.378748
   0.81660     19.268002     19.310966
   0.82357     19.198869     19.242465
   0.83055     19.129306     19.173436
   0.83753     19.059460     19.104041
   0.84450     19.009534     19.034406
   0.85148     19.076083     19.096406
   0.85846     19.142579     19.162629
   0.86543     19.208804     19.228549
   0.86543     19.208804     19.228549
   0.86941     19.220603     19.240240
   0.87339     19.232411     19.251937
   0.87737     19.244216     19.263626
   0.88135     19.256008     19.275297
   0.88532     19.267772     19.286936
   0.88930     19.279495     19.298528
   0.89328     19.291162     19.310057
   0.89726     19.302756     19.321507
   0.90124     19.314260     19.332859
   0.90521     19.325654     19.344092
   0.90919     19.336915     19.355182
   0.91317     19.348018     19.366104
   0.91715     19.358934     19.376827
   0.92113     19.369631     19.387317
   0.92511     19.380069     19.397534
   0.92908     19.390205     19.407431
   0.93306     19.399984     19.416953
   0.93704     19.409342     19.426033
   0.94102     19.418200     19.434591
   0.94500     19.426465     19.442532
   0.94897     19.434015     19.449738
   0.95295     19.440705     19.456064
   0.95693     19.446353     19.461337
   0.96091     19.450741     19.465357
   0.96489     19.453617     19.467896
   0.96886     19.454715     19.468724
   0.97284     19.453791     19.467637
   0.97682     19.450680     19.464508
   0.98080     19.445355     19.459322
   0.98478     19.430157     19.452196
   0.98876     19.404761     19.432270
   0.99273     19.380628     19.408282
   0.99671     19.359070     19.387395
   1.00069     19.343206     19.373622
   1.00467     19.337629     19.371395
   1.00865     19.342161     19.378188
   1.01262     19.352079     19.370379
   1.01660     19.338868     19.357053
   1.02058     19.325112     19.343816
   1.02456     19.311540     19.330779
   1.02854     19.298238     19.318039
   1.03251     19.285286     19.305686
   1.03649     19.272765     19.293815
   1.04047     19.260754     19.282521
   1.04445     19.249338     19.271908
   1.04843     19.238616     19.262098
   1.05241     19.228701     19.253231
   1.05638     19.219732     19.245474
   1.06036     19.211876     19.239022
   1.06434     19.205339     19.234099
   1.06832     19.200368     19.230940
   1.07230     19.197232     19.229757
   1.07627     19.196186     19.230682
   1.08025     19.197410     19.233712
   1.08423     19.200926     19.238673
   1.08821     19.206551     19.245239
   1.09219     19.213915     19.252983
   1.09616     19.222544     19.261454
   1.10014     19.231937     19.270226
   1.10412     19.241636     19.278930
   1.10810     19.251250     19.287263
   1.11208     19.260465     19.294996
   1.11606     19.269044     19.301968
   1.12003     19.276820     19.308081
   1.12401     19.283695     19.313297
   1.12799     19.289624     19.317626
   1.13197     19.294618     19.321115
   1.13595     19.298727     19.323842
   1.13992     19.302028     19.325900
   1.14390     19.304617     19.327391
   1.14788     19.306596     19.328416
   1.15186     19.308069     19.329076
   1.15584     19.309134     19.329458
   1.15981     19.309880     19.329645
   1.16379     19.310383     19.329703
   1.16777     19.310708     19.329690
   1.17175     19.310904     19.329649
   1.17573     19.311007     19.329612
   1.17971     19.311039     19.329597
   1.17971     19.311039     19.329597
   1.18668     19.308663     19.327569
   1.19366     19.301167     19.321177
   1.20064     19.287496     19.309519
   1.20761     19.266173     19.291242
   1.21459     19.236002     19.265020
   1.22157     19.197271     19.230524
   1.22854     19.153398     19.189931
   1.23552     19.114692     19.150767
   1.24250     19.097679     19.128161
   1.24947     19.099248     19.125880
   1.25645     19.108288     19.133476
   1.26343     19.120554     19.145252
   1.27040     19.134628     19.159228
   1.27738     19.149889     19.174585
   1.28436     19.165947     19.190855
   1.29133     19.167657     19.207642
   1.29831     19.113072     19.154344
   1.30529     19.059491     19.100995
   1.31226     19.008682     19.049889
   1.31924     18.963929     19.003933
   1.32622     18.930804     18.968273
   1.33319     18.914810     18.948954
   1.34017     18.915191     18.946773
   1.34715     18.926166     18.956370
   1.35412     18.942922     18.972480
   1.36110     18.951146     18.970880
   1.36808     18.900869     18.920755
   1.37505     18.850479     18.870533
   1.38203     18.800221     18.820451
   1.38901     18.750305     18.770714
   1.39598     18.700912     18.721500
   1.40296     18.652203     18.672971
   1.40994     18.604322     18.625267
   1.41691     18.557398     18.578520
   1.42389     18.511543     18.532841
   1.43087     18.466859     18.488334
   1.43784     18.423435     18.445090
   1.44482     18.381347     18.403187
   1.45180     18.340664     18.362697
   1.45877     18.301446     18.323683
   1.46575     18.263751     18.286208
   1.47273     18.227637     18.250334
   1.47970     18.193177     18.216136
   1.48668     18.160455     18.183704
   1.49366     18.129579     18.153148
   1.50064     18.100695     18.124617
   1.50761     18.073988     18.098293
   1.51459     18.049702     18.074418
   1.52157     18.028119     18.053261
   1.52854     18.009550     18.035119
   1.53552     17.994309     18.020283
   1.54250     17.982643     18.008976
   1.54947     17.974696     18.001323
   1.55645     17.970469     17.997313
   1.56343     17.969811     17.996799
   1.57040     17.972472     17.999540
   1.57738     17.978132     18.005230
   1.58436     17.986459     18.013555
   1.59133     17.997138     18.024211
   1.59831     18.009881     18.036921
   1.60529     18.024431     18.051433
   1.61226     18.040571     18.067537
   1.61924     18.058113     18.085044
   1.62622     18.076885     18.103786
   1.63319     18.096730     18.123606
   1.64017     18.117511     18.144366
   1.64715     18.139081     18.165918
   1.65412     18.161299     18.188122
   1.66110     18.184008     18.210819
   1.66808     18.207043     18.233841
   1.67505     18.230194     18.256980
   1.68203     18.253200     18.279970
   1.68901     18.233539     18.261942
   1.69598     18.213182     18.241534
   1.70296     18.195864     18.224170
   1.70994     18.181928     18.210194
   1.71691     18.171696     18.199932
   1.72389     18.165438     18.193653
   1.73087     18.163331     18.191540
 
# Band-Index   78
   1.73087     18.163331     18.191540
   1.72389     18.165438     18.193653
   1.71691     18.171696     18.199932
   1.70994     18.181928     18.210194
   1.70296     18.195864     18.224170
   1.69598     18.213182     18.241534
   1.68901     18.233539     18.261942
   1.68203     18.253200     18.279971
   1.67505     18.230194     18.256980
   1.66808     18.207043     18.233841
   1.66110     18.184008     18.210819
   1.65412     18.161299     18.188122
   1.64715     18.139081     18.165918
   1.64017     18.117511     18.144366
   1.63319     18.096730     18.123606
   1.62622     18.076885     18.103787
   1.61924     18.058113     18.085044
   1.61226     18.040571     18.067537
   1.60529     18.024431     18.051433
   1.59831     18.009881     18.036921
   1.59133     17.997138     18.024211
   1.58436     17.986459     18.013555
   1.57738     17.978132     18.005230
   1.57040     17.972472     17.999540
   1.56343     17.969811     17.996799
   1.55645     17.970469     17.997313
   1.54947     17.974696     18.001323
   1.54250     17.982643     18.008976
   1.53552     17.994309     18.020283
   1.52854     18.009550     18.035119
   1.52157     18.028119     18.053261
   1.51459     18.049703     18.074418
   1.50761     18.073989     18.098294
   1.50064     18.100695     18.124617
