#K-Path(1/A)         Spin-Up(eV)   Spin-Down(eV)
# NKPTS & NBANDS: 150 160
# Band-Index    1
   0.17042      8.788343      8.844150
   0.18178      8.744978      8.792245
   0.19314      8.738296      8.756442
   0.20450      8.717153      8.751664
   0.21586      8.694270      8.764328
   0.22722      8.672471      8.769377
   0.23859      8.647569      8.771137
   0.24995      8.619801      8.779540
   0.26131      8.591790      8.788377
   0.27267      8.583316      8.793686
   0.28403      8.578073      8.774096
   0.29539      8.571001      8.752934
   0.30675      8.561877      8.732133
   0.31811      8.550490      8.711999
   0.32948      8.536605      8.692632
   0.34084      8.520062      8.674047
   0.35220      8.500910      8.656199
   0.36356      8.479448      8.639010
   0.37492      8.456155      8.622425
   0.38628      8.431644      8.606514
   0.39764      8.406767      8.591511
   0.40900      8.383391      8.577680
   0.42037      8.369289      8.565138
   0.43173      8.374210      8.553856
   0.44309      8.384796      8.543766
   0.45445      8.399387      8.534845
   0.46581      8.470657      8.527328
   0.47717      8.464119      8.545068
   0.48853      8.457831      8.543563
   0.49989      8.452201      8.540550
   0.51126      8.447585      8.537960
   0.52262      8.445298      8.538392
   0.53398      8.448118      8.550808
   0.54534      8.448759      8.586774
   0.55670      8.448669      8.623420
   0.55670      8.448669      8.623420
   0.56326      8.477199      8.623932
   0.56982      8.495468      8.625655
   0.57638      8.505300      8.628412
   0.58294      8.513825      8.630814
   0.58950      8.521940      8.632460
   0.59606      8.528139      8.633721
   0.60262      8.527662      8.634857
   0.60918      8.516717      8.635991
   0.61574      8.498932      8.637196
   0.62230      8.477981      8.638443
   0.62886      8.456365      8.639691
   0.63542      8.436558      8.640916
   0.64198      8.421610      8.643073
   0.64854      8.420326      8.646207
   0.65510      8.428463      8.649429
   0.66166      8.437221      8.652978
   0.66822      8.446346      8.657124
   0.67478      8.455775      8.662084
   0.68134      8.465464      8.668033
   0.68790      8.475407      8.667541
   0.69446      8.485677      8.660671
   0.70102      8.496280      8.655530
   0.70758      8.506259      8.653238
   0.71414      8.514467      8.654817
   0.72070      8.521661      8.660626
   0.72726      8.528556      8.669913
   0.73382      8.535232      8.681186
   0.74038      8.541648      8.691090
   0.74694      8.547787      8.694748
   0.75351      8.553672      8.696379
   0.76007      8.559335      8.697801
   0.76663      8.564802      8.699267
   0.77319      8.570092      8.700818
   0.77975      8.575218      8.702485
   0.78631      8.580188      8.704231
   0.79287      8.585007      8.706025
   0.79943      8.589676      8.707793
   0.80599      8.594169      8.709330
   0.81255      8.598344      8.709969
   0.81911      8.596671      8.704929
   0.82567      8.577801      8.687504
   0.83223      8.572105      8.676442
   0.83879      8.574125      8.667115
   0.84535      8.576091      8.655442
   0.85191      8.586084      8.645900
   0.85847      8.580804      8.635049
   0.86503      8.559138      8.654241
   0.87159      8.537520      8.689945
   0.87815      8.524341      8.716184
   0.87815      8.524341      8.716184
   0.89127      8.589030      8.644262
   0.90439      8.560060      8.679060
   0.91751      8.502267      8.674663
   0.93062      8.525340      8.691677
   0.94374      8.532430      8.710435
   0.95686      8.517494      8.726240
   0.96998      8.497587      8.733131
   0.98310      8.477518      8.724927
   0.99622      8.458983      8.703139
   1.00934      8.442741      8.673335
   1.02246      8.429144      8.639283
   1.03558      8.418426      8.603092
   1.04870      8.410762      8.566216
   1.06182      8.406225      8.531130
   1.07494      8.404905      8.510489
   1.08806      8.406914      8.496662
   1.10117      8.412033      8.483938
   1.11429      8.417449      8.479709
   1.12741      8.411675      8.499429
   1.14053      8.408547      8.528591
   1.15365      8.426686      8.561494
   1.16677      8.459592      8.596099
   1.17989      8.497756      8.629020
   1.19301      8.536415      8.653709
   1.20613      8.569348      8.664424
   1.21925      8.580571      8.659584
   1.23237      8.571792      8.654307
   1.24549      8.581418      8.656441
   1.25861      8.618679      8.668969
   1.27173      8.653970      8.695011
   1.28484      8.681195      8.732134
   1.29796      8.702138      8.748249
   1.31108      8.721557      8.756386
   1.32420      8.733618      8.783903
   1.33732      8.732098      8.812951
   1.35044      8.746200      8.842077
   1.36356      8.758531      8.869932
   1.37668      8.775541      8.894195
   1.38980      8.769541      8.875602
   1.40292      8.809134      8.909182
   1.41604      8.871284      8.934071
   1.42916      8.894436      8.989003
   1.44228      8.895363      9.000206
   1.45539      8.889124      8.997070
   1.46851      8.876417      8.992861
   1.48163      8.857415      8.985965
   1.49475      8.834523      8.975985
   1.50787      8.813646      8.967452
   1.52099      8.804411      8.964240
 
 
# Band-Index  100
   1.52099      8.947973      9.100645
   1.50787      8.953783      9.099648
   1.49475      8.967577      9.098004
   1.48163      8.979289      9.098585
   1.46851      8.981584      9.099603
   1.45539      8.975816      9.094230
   1.44228      8.963832      9.075715
   1.42916      8.939871      9.044597
   1.41604      8.882031      8.998842
   1.40292      8.838342      8.957394
   1.38980      8.863277      8.911548
   1.37668      8.796526      8.917272
   1.36356      8.785755      8.927483
   1.35044      8.775816      8.901886
   1.33732      8.759114      8.862105
   1.32420      8.740542      8.825318
   1.31108      8.740193      8.795679
   1.29796      8.746616      8.769124
   1.28484      8.734864      8.755273
   1.27173      8.705486      8.761624
   1.25861      8.689354      8.768008
   1.24549      8.677303      8.773721
   1.23237      8.661099      8.765276
   1.21925      8.639723      8.738303
   1.20613      8.621165      8.709865
   1.19301      8.591203      8.679168
   1.17989      8.555929      8.650899
   1.16677      8.521662      8.634644
   1.15365      8.491009      8.628713
   1.14053      8.465667      8.630885
   1.12741      8.447606      8.639467
   1.11429      8.445903      8.652811
   1.10117      8.465184      8.669397
   1.08806      8.490657      8.687878
   1.07494      8.518469      8.707060
   1.06182      8.548177      8.725921
   1.04870      8.579917      8.743603
   1.03558      8.613646      8.759488
   1.02246      8.647549      8.773050
   1.00934      8.666141      8.783682
   0.99622      8.649672      8.789740
   0.98310      8.625662      8.789937
   0.96998      8.603255      8.786790
   0.95686      8.584555      8.782411
   0.94374      8.566996      8.777175
   0.93062      8.562508      8.770266
   0.91751      8.574067      8.760156
   0.90439      8.589684      8.716154
   0.89127      8.619856      8.712958
   0.87815      8.615834      8.721913
   0.87815      8.615834      8.721913
   0.87159      8.616250      8.713053
   0.86503      8.616162      8.707443
   0.85847      8.614370      8.701120
   0.85191      8.600908      8.693982
   0.84535      8.609390      8.687843
   0.83879      8.611249      8.685286
   0.83223      8.609768      8.693401
   0.82567      8.606885      8.711833
   0.81911      8.604209      8.718853
   0.81255      8.619484      8.733189
   0.80599      8.637368      8.751283
   0.79943      8.648913      8.767851
   0.79287      8.651589      8.780279
   0.78631      8.649538      8.784656
   0.77975      8.646185      8.779099
   0.77319      8.642478      8.768154
   0.76663      8.638625      8.755026
   0.76007      8.634551      8.740894
   0.75351      8.629954      8.726408
   0.74694      8.624366      8.712272
   0.74038      8.617268      8.700744
   0.73382      8.608236      8.696560
   0.72726      8.596895      8.695620
   0.72070      8.583084      8.695494
   0.71414      8.567506      8.695907
   0.70758      8.553016      8.696572
   0.70102      8.544532      8.694789
   0.69446      8.544511      8.685588
   0.68790      8.551774      8.676310
   0.68134      8.564211      8.676386
   0.67478      8.579254      8.685090
   0.66822      8.594201      8.694006
   0.66166      8.606839      8.701457
   0.65510      8.615574      8.697634
   0.64854      8.618682      8.684745
   0.64198      8.614555      8.671370
   0.63542      8.605625      8.661497
   0.62886      8.595144      8.657688
   0.62230      8.584535      8.657852
   0.61574      8.574484      8.659901
   0.60918      8.565866      8.662217
   0.60262      8.561022      8.661159
   0.59606      8.562810      8.656630
   0.58950      8.567413      8.651617
   0.58294      8.570316      8.647127
   0.57638      8.567330      8.643506
   0.56982      8.545334      8.641036
   0.56326      8.520936      8.639789
   0.55670      8.513463      8.639446
   0.55670      8.513463      8.639446
   0.54534      8.510711      8.635319
   0.53398      8.496851      8.628728
   0.52262      8.474642      8.619112
   0.51126      8.469457      8.607664
   0.49989      8.472474      8.595890
   0.48853      8.477792      8.586431
   0.47717      8.484154      8.571098
   0.46581      8.479705      8.552713
   0.45445      8.478707      8.561906
   0.44309      8.487152      8.572019
   0.43173      8.496524      8.582675
   0.42037      8.506804      8.594031
   0.40900      8.517947      8.606189
   0.39764      8.529896      8.619201
   0.38628      8.542604      8.633092
   0.37492      8.556069      8.647871
   0.36356      8.570362      8.663543
   0.35220      8.585652      8.680109
   0.34084      8.602164      8.697562
   0.32948      8.620076      8.715881
   0.31811      8.639415      8.735035
   0.30675      8.660039      8.754968
   0.29539      8.681711      8.775562
   0.28403      8.704147      8.796342
   0.27267      8.726941      8.799120
   0.26131      8.749159      8.812430
   0.24995      8.768043      8.815970
   0.23859      8.770869      8.803981
   0.22722      8.763089      8.786204
   0.21586      8.755114      8.804485
   0.20450      8.747586      8.835232
   0.19314      8.753980      8.859335
   0.18178      8.790860      8.879768
   0.17042      8.801807      8.908133
   0.15906      8.853909      8.951062
   0.14770      8.896694      8.956093
   0.13633      8.891015      8.983753
   0.12497      8.885489      8.992960
   0.11361      8.892762      9.021531
   0.10225      8.893790      9.056403
   0.09089      8.894605      9.051843
   0.07953      8.957420      9.050258
   0.06817      9.004942      9.078338
   0.05681      9.000953      9.094458
   0.04544      8.989805      9.096949
   0.03408      8.977069      9.096891
   0.02272      8.963351      9.098036
   0.01136      8.952231      9.099838
